label: 0.73333333332, vector: [0, 0, 1, 0, 0, 0, 1, 142, 530, 61, 4.649056603773585, 15, 9.464285714285714, 0, 0.2679245283018868, 0.0018867924528301887, 0, 2, 1, 0.7510613799095154, 1.0314730876691334, 0.9600537120298084, 111, 56, 54, 3, 12, 1, 62, 0, 8, 11, 3, 17, 4, 111, 1, 1, 44, 6, 6, 0, 6, 2, 8, 6, 3, 9, 6, 0, 15, 24, 3, 1, 11, 6, 0, 3, 2, 15, 0]
label: 0.59999999996, vector: [0, 0, 1, 4, 0, 0, 46, 1712, 3879, 62, 4.434390306780098, 14, 22.552325581395348, 0, 0.44135086362464554, 0.011858726475895849, 0, 12, 4, 0.5848913192749023, 1.1271877240366897, 1.0904322625137866, 509, 268, 447, 33, 40, 22, 555, 0, 171, 93, 7, 168, 20, 509, 16, 27, 412, 38, 19, 0, 52, 8, 21, 25, 8, 51, 55, 0, 130, 162, 9, 4, 37, 17, 0, 8, 2, 141, 1]
label: 0.26666666666, vector: [0, 0, 0, 0, 0, 0, 9, 283, 743, 52, 4.586810228802153, 15, 24.766666666666666, 0, 0.38088829071332436, 0.012113055181695828, 0, 2, 0, 0.6524006426334381, 0.9965531101051488, 0.8913083136236916, 111, 49, 77, 2, 21, 0, 88, 0, 62, 17, 2, 32, 10, 111, 9, 2, 54, 6, 10, 0, 1, 4, 7, 15, 2, 8, 7, 0, 33, 24, 0, 0, 5, 1, 0, 5, 0, 24, 1]
label: 0.0, vector: [0, 0, 0, 0, 0, 0, 3, 181, 441, 50, 5.122448979591836, 12, 40.09090909090909, 0, 0.41043083900226757, 0.006802721088435374, 0, 1, 0, 0.5104649364948273, 0.9998717562806563, 0.9365891606800936, 65, 17, 59, 0, 14, 1, 58, 0, 8, 9, 0, 14, 4, 64, 5, 1, 41, 9, 4, 0, 2, 2, 6, 10, 3, 6, 6, 0, 20, 7, 1, 0, 27, 10, 0, 3, 3, 20, 1]
label: 0.06666666666, vector: [0, 0, 0, 4, 0, 0, 0, 76, 181, 48, 4.320441988950276, 12, 18.1, 0, 0.4198895027624309, 0.0, 0, 1, 0, 0.681769609451294, 0.9685434752165788, 0.9085070844739676, 20, 5, 23, 1, 3, 1, 24, 0, 7, 10, 0, 5, 1, 20, 1, 1, 22, 1, 1, 0, 1, 2, 0, 0, 1, 3, 0, 0, 14, 1, 1, 0, 7, 1, 0, 0, 0, 9, 1]
label: 0.53333333332, vector: [0, 0, 1, 4, 0, 0, 21, 633, 1711, 62, 4.324956165984804, 16, 38.88636363636363, 0, 0.3699590882524839, 0.012273524254821741, 0, 9, 2, 0.5412582159042358, 1.032497071445456, 0.9534213517326862, 218, 106, 175, 5, 14, 15, 250, 0, 85, 31, 1, 63, 8, 218, 3, 7, 172, 9, 2, 0, 17, 2, 12, 13, 7, 29, 16, 0, 56, 70, 3, 2, 16, 7, 0, 5, 3, 69, 1]
label: 0.33333333332, vector: [0, 0, 0, 2, 0, 0, 0, 318, 676, 49, 4.616863905325443, 13, 56.333333333333336, 0, 0.47041420118343197, 0.0, 0, 3, 0, 0.5402289628982544, 0.9056432297732028, 0.8553185282895962, 57, 16, 82, 5, 10, 3, 99, 0, 38, 15, 1, 30, 5, 57, 7, 5, 72, 7, 5, 0, 8, 0, 1, 7, 4, 7, 7, 0, 42, 3, 2, 0, 29, 14, 0, 7, 0, 31, 0]
label: 0.13333333332, vector: [0, 0, 0, 0, 0, 0, 2, 260, 703, 54, 5.028449502133713, 15, 33.476190476190474, 0, 0.36984352773826457, 0.002844950213371266, 0, 3, 0, 0.6270716190338135, 0.895626600481015, 0.8758834994265011, 80, 33, 83, 2, 8, 4, 86, 0, 13, 7, 2, 27, 2, 80, 3, 5, 76, 8, 3, 0, 4, 4, 15, 11, 6, 11, 5, 0, 21, 11, 3, 0, 20, 7, 0, 1, 1, 30, 0]
label: 0.5333333333, vector: [0, 0, 1, 2, 0, 0, 18, 625, 1438, 58, 4.408901251738525, 16, 39.94444444444444, 0, 0.43463143254520165, 0.012517385257301807, 0, 2, 3, 0.5484867095947266, 0.9856338658600976, 1.0057664174398977, 127, 44, 196, 4, 25, 17, 193, 0, 112, 29, 3, 65, 13, 127, 14, 5, 146, 11, 15, 0, 12, 5, 8, 4, 8, 19, 11, 0, 72, 11, 6, 3, 31, 14, 0, 5, 2, 81, 1]
label: 0.13333333332, vector: [0, 0, 0, 1, 0, 0, 1, 424, 979, 56, 4.982635342185904, 14, 40.791666666666664, 0, 0.4330949948927477, 0.0010214504596527069, 0, 1, 1, 0.752116784453392, 1.0866103066328696, 1.0342494934933104, 85, 21, 145, 2, 14, 3, 149, 0, 35, 9, 0, 51, 4, 85, 1, 10, 104, 10, 4, 0, 11, 4, 7, 14, 4, 20, 10, 0, 28, 3, 3, 1, 36, 12, 0, 5, 2, 53, 1]
label: 0.33333333332, vector: [0, 0, 0, 1, 0, 0, 11, 452, 1192, 58, 4.867449664429531, 14, 39.733333333333334, 0, 0.37919463087248323, 0.009228187919463088, 0, 5, 1, 0.7315803468227386, 0.9631272774797193, 0.9478970679764946, 144, 72, 140, 5, 12, 4, 195, 0, 36, 28, 4, 55, 3, 144, 9, 4, 119, 5, 10, 0, 25, 3, 13, 19, 9, 28, 8, 0, 42, 21, 11, 1, 18, 4, 0, 6, 1, 64, 1]
label: 0.59999999996, vector: [0, 0, 1, 2, 0, 0, 7, 187, 438, 54, 4.447488584474886, 12, 39.81818181818182, 0, 0.4269406392694064, 0.01598173515981735, 0, 3, 1, 0.5349724590778351, 1.1268783695549283, 1.056267427068881, 51, 17, 50, 7, 7, 3, 53, 0, 15, 10, 3, 21, 2, 51, 2, 0, 53, 2, 3, 0, 3, 3, 4, 4, 1, 10, 5, 0, 24, 6, 0, 1, 9, 3, 0, 2, 0, 16, 0]
label: 0.33333333332, vector: [0, 0, 0, 0, 0, 0, 16, 490, 1169, 51, 4.872540633019675, 15, 43.2962962962963, 0, 0.41916167664670656, 0.013686911890504704, 0, 2, 2, 0.7181272208690643, 1.0582683768796632, 0.9807339539046451, 77, 25, 155, 8, 15, 6, 188, 0, 64, 36, 3, 57, 3, 77, 10, 6, 103, 9, 4, 0, 20, 1, 21, 6, 5, 22, 9, 0, 49, 5, 2, 2, 22, 9, 0, 8, 1, 51, 0]
label: 0.26666666666, vector: [0, 0, 0, 1, 0, 0, 0, 12, 37, 33, 4.027027027027027, 8, 6.166666666666667, 0, 0.32432432432432434, 0.0, 0, 1, 0, 0.6577820479869843, 0.9478356760304641, 0.8684598375111818, 8, 3, 5, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]
label: 0.06666666666, vector: [0, 0, 0, 0, 0, 0, 7, 381, 912, 54, 4.7785087719298245, 14, 41.45454545454545, 0, 0.41776315789473684, 0.007675438596491228, 0, 2, 0, 0.9653140306472778, 1.0648005750495213, 0.9985982249887787, 116, 33, 111, 7, 21, 5, 128, 0, 29, 20, 0, 37, 6, 116, 6, 6, 105, 11, 5, 0, 7, 6, 6, 7, 5, 14, 9, 0, 31, 15, 1, 0, 26, 7, 0, 1, 1, 51, 1]
label: 0.79999999998, vector: [0, 0, 1, 0, 2, 0, 0, 13, 35, 33, 4.171428571428572, 8, 5.0, 0, 0.37142857142857144, 0.0, 0, 1, 0, 0.9990066633326933, 1.1032646661624312, 1.1377438607492618, 7, 2, 2, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
label: 0.39999999997999997, vector: [0, 0, 0, 0, 0, 1, 15, 639, 1621, 60, 4.925354719309069, 15, 37.69767441860465, 0, 0.3942011104256632, 0.009253547193090685, 0, 8, 2, 0.9074181616306305, 0.9296389704101651, 0.9098860594162415, 126, 41, 223, 6, 15, 4, 250, 0, 41, 31, 1, 70, 1, 125, 12, 6, 141, 17, 7, 0, 41, 1, 20, 13, 10, 31, 10, 0, 67, 20, 3, 2, 54, 13, 0, 4, 2, 52, 1]
label: 0.13333333332, vector: [0, 0, 0, 0, 0, 0, 1, 40, 129, 44, 4.837209302325581, 11, 25.8, 0, 0.31007751937984496, 0.007751937984496124, 0, 1, 0, 0.6219046115875244, 1.0830583045026287, 1.0437197253108024, 26, 10, 16, 3, 4, 0, 16, 0, 1, 5, 2, 6, 3, 26, 0, 0, 17, 1, 2, 0, 0, 1, 2, 3, 0, 1, 2, 0, 3, 5, 0, 0, 3, 2, 0, 1, 0, 4, 0]
label: 0.26666666666, vector: [0, 0, 0, 0, 0, 0, 0, 179, 435, 54, 4.758620689655173, 14, 33.46153846153846, 0, 0.4114942528735632, 0.0, 0, 2, 1, 0.4365149736404419, 1.047855229482643, 0.9902007119873395, 53, 17, 51, 0, 12, 0, 61, 0, 9, 8, 0, 14, 4, 52, 2, 2, 54, 5, 5, 0, 4, 1, 2, 6, 4, 4, 6, 0, 8, 4, 2, 1, 17, 8, 0, 0, 0, 25, 0]
label: 0.46666666661999995, vector: [1, 0, 0, 4, 0, 0, 13, 769, 1901, 59, 4.7238295633876906, 14, 44.2093023255814, 1, 0.40452393477117304, 0.006838506049447659, 0, 6, 2, 0.5108102262020111, 1.04321174359203, 1.0148515746316895, 173, 69, 223, 8, 24, 7, 302, 0, 41, 53, 1, 74, 5, 173, 1, 10, 195, 8, 15, 0, 23, 13, 22, 11, 18, 54, 12, 0, 87, 22, 14, 2, 27, 16, 0, 4, 9, 76, 1]
label: 0.13333333332, vector: [0, 0, 0, 2, 0, 0, 4, 314, 758, 56, 4.795514511873351, 14, 32.95652173913044, 0, 0.41424802110817943, 0.005277044854881266, 0, 4, 0, 0.8758934214711189, 1.1058033571149537, 1.0110267017684553, 105, 41, 112, 7, 27, 1, 105, 0, 25, 22, 4, 36, 8, 105, 3, 5, 78, 9, 11, 0, 6, 3, 9, 5, 0, 10, 5, 0, 30, 12, 1, 0, 18, 10, 0, 4, 0, 39, 0]
label: 0.2, vector: [0, 0, 0, 0, 0, 0, 3, 181, 461, 55, 4.891540130151844, 15, 38.416666666666664, 0, 0.3926247288503254, 0.006507592190889371, 0, 2, 0, 0.5094487071037292, 1.1135138910724136, 0.999244693928631, 67, 32, 55, 2, 9, 2, 61, 0, 11, 5, 0, 16, 1, 67, 2, 1, 40, 6, 4, 0, 6, 1, 3, 5, 5, 7, 5, 0, 18, 16, 4, 0, 7, 3, 0, 1, 1, 20, 1]
label: 0.3333333333, vector: [0, 0, 1, 0, 0, 0, 0, 113, 353, 52, 5.045325779036827, 14, 353.0, 0, 0.32011331444759206, 0.0, 0, 1, 1, 0.5944169461727142, 0.9680194030786277, 0.8864737823605537, 96, 57, 36, 1, 8, 1, 37, 0, 10, 10, 0, 13, 2, 95, 2, 2, 32, 6, 6, 0, 1, 4, 5, 12, 2, 8, 3, 0, 17, 30, 2, 1, 3, 0, 0, 1, 1, 12, 1]
label: 0.13333333332, vector: [0, 0, 0, 0, 1, 0, 5, 103, 254, 43, 4.165354330708661, 12, 50.8, 0, 0.40551181102362205, 0.01968503937007874, 0, 1, 0, 0.5877586305141449, 1.0695347433302949, 0.9821711432188749, 22, 7, 28, 0, 5, 2, 48, 0, 23, 2, 0, 9, 1, 22, 12, 4, 21, 1, 1, 0, 5, 0, 1, 3, 1, 9, 4, 0, 10, 3, 0, 0, 3, 2, 0, 1, 0, 15, 0]
label: 0.86666666664, vector: [0, 0, 0, 0, 0, 0, 1, 316, 663, 49, 4.461538461538462, 13, 55.25, 0, 0.4766214177978884, 0.0015082956259426848, 0, 4, 1, 0.5806480348110199, 1.0947072627624137, 1.0779809765517712, 21, 7, 94, 0, 3, 3, 103, 0, 23, 22, 0, 27, 0, 21, 7, 9, 76, 3, 2, 0, 12, 0, 12, 1, 4, 6, 3, 0, 29, 2, 0, 1, 18, 5, 0, 1, 0, 47, 1]
label: 0.39999999997999997, vector: [0, 0, 0, 0, 1, 0, 0, 115, 286, 54, 4.825174825174825, 14, 11.44, 0, 0.4020979020979021, 0.0, 0, 1, 0, 0.5290476679801941, 1.1171871939226952, 1.1098617257922887, 28, 15, 25, 0, 3, 4, 58, 0, 8, 4, 0, 12, 2, 28, 0, 3, 34, 1, 2, 0, 3, 1, 1, 1, 0, 9, 4, 0, 6, 8, 1, 0, 9, 2, 0, 0, 1, 19, 0]
label: 0.73333333332, vector: [0, 0, 0, 0, 0, 0, 2, 104, 337, 44, 5.044510385756676, 13, 30.636363636363637, 0, 0.3086053412462908, 0.005934718100890208, 0, 1, 0, 0.41240084171295166, 1.0982966988080787, 1.000306073576212, 61, 31, 33, 4, 6, 2, 51, 0, 7, 9, 4, 14, 2, 61, 1, 0, 22, 1, 4, 0, 4, 4, 6, 3, 2, 9, 3, 0, 8, 11, 5, 0, 6, 2, 0, 4, 0, 11, 0]
label: 0.19999999997999998, vector: [0, 0, 0, 0, 0, 0, 0, 233, 621, 61, 5.085346215780999, 14, 25.875, 0, 0.3752012882447665, 0.0, 0, 6, 1, 0.40693628787994385, 1.063289284202552, 1.0049893428222276, 81, 49, 73, 1, 10, 3, 116, 0, 8, 11, 1, 25, 0, 80, 2, 0, 78, 5, 8, 0, 2, 6, 3, 5, 2, 26, 9, 0, 18, 29, 3, 1, 14, 10, 0, 0, 1, 41, 0]
label: 0.7333333333, vector: [0, 0, 0, 0, 0, 0, 0, 291, 716, 56, 4.825418994413408, 13, 17.9, 0, 0.4064245810055866, 0.0, 0, 1, 0, 0.5904588401317596, 1.1381826478425017, 1.0590138962928903, 77, 33, 84, 1, 9, 8, 122, 0, 20, 9, 0, 33, 5, 77, 2, 8, 73, 3, 5, 0, 5, 2, 2, 8, 3, 22, 8, 0, 26, 11, 4, 0, 35, 18, 0, 0, 3, 41, 1]
label: 0.46666666664, vector: [0, 0, 0, 1, 0, 0, 4, 51, 154, 43, 4.896103896103896, 15, 22.0, 0, 0.33116883116883117, 0.025974025974025976, 0, 1, 0, 0.5450868010520935, 1.0301247096243284, 0.9975586939336998, 29, 14, 14, 1, 3, 1, 33, 0, 8, 1, 1, 9, 2, 29, 2, 2, 20, 0, 2, 0, 1, 0, 1, 4, 0, 7, 5, 0, 2, 8, 3, 0, 2, 2, 0, 0, 2, 10, 0]
label: 0.19999999997999998, vector: [0, 0, 1, 0, 0, 0, 0, 15, 52, 42, 4.673076923076923, 13, 13.0, 0, 0.28846153846153844, 0.0, 0, 1, 0, 0.6372101604938507, 0.9714738579156498, 0.9438930219039321, 15, 7, 5, 1, 1, 0, 4, 0, 0, 2, 1, 2, 0, 15, 0, 0, 4, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1]
label: 0.26666666664, vector: [0, 0, 0, 2, 0, 0, 2, 190, 573, 57, 4.2565445026178015, 14, 21.22222222222222, 0, 0.33158813263525305, 0.0034904013961605585, 0, 1, 0, 0.47631514072418213, 1.0211308380061959, 0.8590164300468233, 132, 53, 89, 4, 34, 0, 68, 0, 12, 8, 4, 31, 12, 132, 3, 0, 47, 7, 14, 0, 4, 1, 4, 4, 1, 5, 3, 0, 20, 13, 17, 0, 19, 13, 0, 4, 1, 22, 1]
label: 0.06666666666, vector: [0, 1, 0, 0, 0, 0, 0, 163, 472, 56, 4.728813559322034, 12, 22.476190476190474, 0, 0.3453389830508475, 0.0, 0, 1, 0, 0.6989388465881348, 1.0381390169310736, 0.9737381156356562, 84, 32, 64, 3, 21, 1, 66, 0, 12, 4, 1, 10, 1, 84, 5, 0, 51, 14, 8, 0, 6, 5, 0, 3, 1, 11, 6, 0, 10, 14, 1, 0, 15, 6, 0, 0, 3, 19, 1]
label: 0.86666666666, vector: [0, 0, 1, 0, 0, 0, 0, 122, 378, 53, 5.14021164021164, 16, 21.0, 0, 0.32275132275132273, 0.0, 0, 1, 0, 0.5849454402923584, 1.093523061084316, 1.0243402188643813, 104, 62, 43, 2, 12, 0, 60, 0, 2, 5, 2, 18, 4, 103, 0, 1, 31, 6, 7, 0, 5, 1, 3, 6, 1, 11, 7, 0, 4, 38, 3, 0, 7, 3, 0, 2, 3, 11, 0]
label: 0.13333333332, vector: [0, 0, 0, 1, 0, 0, 23, 442, 1068, 54, 4.817415730337078, 14, 41.07692307692308, 0, 0.41385767790262173, 0.02153558052434457, 0, 3, 2, 0.8366860151290894, 0.9506654929392231, 0.9717946038402331, 120, 45, 133, 3, 21, 6, 160, 0, 54, 19, 1, 46, 5, 120, 12, 3, 100, 14, 6, 0, 19, 5, 13, 18, 4, 25, 14, 0, 35, 20, 3, 2, 22, 7, 0, 3, 3, 55, 1]
label: 0.66666666664, vector: [0, 0, 0, 0, 0, 0, 4, 50, 172, 48, 4.854651162790698, 16, 10.75, 0, 0.29069767441860467, 0.023255813953488372, 0, 1, 0, 0.7831927686929703, 1.0903129266607094, 1.0661366074928083, 57, 43, 16, 0, 4, 0, 19, 0, 10, 4, 0, 3, 1, 56, 3, 2, 11, 2, 2, 0, 0, 0, 1, 1, 2, 0, 4, 0, 0, 34, 2, 0, 1, 1, 0, 1, 0, 10, 0]
label: 0.26666666666, vector: [0, 0, 0, 0, 0, 0, 1, 158, 411, 51, 5.411192214111922, 14, 29.357142857142858, 0, 0.3844282238442822, 0.0024330900243309003, 0, 1, 0, 0.9474169723689556, 0.883054858962173, 0.9008821472525597, 71, 29, 51, 1, 6, 1, 52, 0, 12, 8, 0, 13, 3, 71, 1, 0, 42, 4, 2, 0, 4, 3, 7, 13, 2, 6, 8, 0, 14, 13, 1, 0, 14, 5, 0, 2, 2, 19, 1]
label: 0.3333333333, vector: [1, 0, 1, 18, 9, 0, 9, 304, 1088, 61, 4.598345588235294, 15, 17.83606557377049, 0, 0.27941176470588236, 0.008272058823529412, 0, 2, 0, 0.6824094653129578, 1.0908832676043678, 0.9516524519183536, 327, 206, 122, 11, 19, 4, 108, 0, 32, 20, 7, 47, 5, 326, 7, 12, 88, 22, 9, 0, 12, 2, 16, 5, 6, 8, 13, 0, 33, 136, 4, 0, 12, 4, 0, 8, 0, 31, 1]
label: 0.66666666664, vector: [0, 0, 0, 1, 0, 0, 2, 118, 345, 55, 4.2956521739130435, 12, 21.5625, 0, 0.34202898550724636, 0.005797101449275362, 0, 1, 0, 0.7686168700456619, 1.0240911794104803, 1.0185673189989757, 69, 43, 36, 2, 10, 3, 46, 0, 30, 9, 2, 13, 2, 68, 6, 3, 29, 5, 7, 0, 0, 0, 1, 0, 0, 5, 3, 0, 14, 25, 1, 0, 5, 1, 0, 0, 1, 19, 0]
label: 0.8, vector: [0, 0, 0, 9, 0, 0, 6, 307, 849, 60, 4.550058892815077, 13, 14.389830508474576, 0, 0.36160188457008247, 0.007067137809187279, 1, 6, 0, 0.7061261534690857, 1.061048928505205, 0.9533284840102986, 156, 59, 92, 11, 24, 9, 138, 0, 35, 19, 3, 34, 11, 156, 10, 6, 65, 11, 9, 0, 11, 4, 6, 8, 2, 21, 24, 0, 27, 25, 5, 0, 9, 1, 0, 6, 4, 29, 0]
label: 0.19999999997999998, vector: [0, 0, 0, 0, 0, 0, 0, 24, 57, 35, 4.350877192982456, 12, 28.5, 0, 0.42105263157894735, 0.0, 0, 1, 0, 0.8664519935846329, 0.8032378624275065, 0.747981533408165, 7, 3, 9, 0, 3, 0, 9, 0, 1, 1, 0, 3, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 0, 2, 0]
label: 0.13333333332, vector: [0, 0, 0, 0, 0, 0, 0, 49, 135, 45, 5.066666666666666, 13, 33.75, 0, 0.362962962962963, 0.0, 0, 1, 1, 0.5995843708515167, 1.1506833138737689, 1.1066779624670744, 18, 7, 20, 0, 7, 0, 22, 0, 2, 0, 0, 5, 3, 18, 0, 1, 19, 2, 4, 0, 0, 0, 0, 2, 1, 4, 1, 0, 9, 3, 0, 1, 3, 3, 0, 1, 1, 14, 0]
label: 0.06666666666, vector: [0, 0, 0, 0, 0, 0, 1, 351, 901, 59, 5.018867924528302, 16, 36.04, 0, 0.3895671476137625, 0.0011098779134295228, 0, 2, 0, 0.7031779587268829, 1.1332362140181615, 1.0903891210258008, 117, 41, 114, 2, 25, 2, 150, 0, 21, 16, 1, 40, 11, 117, 3, 4, 78, 8, 7, 0, 15, 4, 6, 17, 5, 22, 23, 0, 26, 17, 2, 0, 30, 11, 0, 5, 1, 38, 1]
label: 0.06666666666, vector: [0, 0, 0, 2, 0, 0, 11, 433, 1089, 55, 4.353535353535354, 13, 40.333333333333336, 0, 0.39761248852157943, 0.010101010101010102, 0, 4, 0, 0.6690158843994141, 1.1154744141725745, 1.0284635374285884, 144, 65, 140, 3, 27, 9, 148, 0, 63, 12, 2, 52, 12, 144, 12, 9, 107, 13, 20, 0, 11, 3, 6, 21, 2, 7, 15, 0, 36, 15, 4, 0, 12, 6, 0, 7, 0, 54, 1]
label: 0.26666666664, vector: [0, 0, 1, 0, 0, 0, 0, 220, 515, 50, 4.7436893203883495, 14, 25.75, 0, 0.42718446601941745, 0.0, 0, 1, 2, 0.7931807190179825, 1.0197522411719688, 1.0062718921544729, 72, 15, 77, 1, 16, 2, 91, 0, 8, 5, 0, 33, 8, 72, 1, 0, 63, 7, 4, 0, 5, 2, 4, 15, 3, 16, 13, 0, 16, 4, 3, 2, 30, 15, 0, 5, 2, 24, 1]
label: 0.13333333332, vector: [0, 0, 0, 0, 0, 0, 18, 207, 485, 44, 4.348453608247422, 13, 37.30769230769231, 0, 0.4268041237113402, 0.03711340206185567, 0, 2, 0, 0.7614698708057404, 1.036324150723743, 0.8956902697682381, 73, 29, 59, 8, 18, 2, 45, 0, 39, 15, 4, 17, 3, 73, 13, 6, 39, 6, 12, 0, 4, 0, 2, 8, 1, 1, 5, 0, 14, 8, 1, 0, 12, 5, 0, 2, 0, 16, 0]
label: 0.2, vector: [0, 0, 0, 0, 0, 0, 0, 116, 310, 49, 5.064516129032258, 14, 38.75, 0, 0.3741935483870968, 0.0, 0, 1, 0, 0.6342591047286987, 0.8698420823348927, 0.8771667284891009, 31, 9, 44, 2, 8, 1, 64, 0, 1, 6, 1, 18, 3, 31, 0, 2, 33, 6, 4, 0, 9, 2, 5, 3, 1, 9, 6, 0, 11, 2, 0, 0, 7, 3, 0, 1, 0, 17, 1]
label: 0.06666666666, vector: [0, 0, 0, 0, 1, 0, 3, 66, 194, 48, 4.809278350515464, 11, 27.714285714285715, 0, 0.3402061855670103, 0.015463917525773196, 0, 1, 0, 0.8513722568750381, 1.0213842577344172, 0.9866538853384554, 24, 8, 26, 2, 4, 0, 32, 0, 10, 2, 1, 8, 1, 24, 2, 0, 15, 4, 1, 0, 4, 1, 2, 2, 0, 3, 4, 0, 7, 3, 0, 0, 5, 1, 0, 2, 0, 7, 0]
